Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine,sp1,sp2,sp3,sp4,SR,PID_In,PID_Out,P,I,D,IR
24512,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 6, 30.00, 56.04, 2.50, 1.00, 0.00, 
24522,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 5, 29.00, 58.55, 2.50, 1.00, 0.00, 
24532,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 58.56, 2.50, 1.00, 0.00, 
24542,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 58.57, 2.50, 1.00, 0.00, 
24552,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 58.58, 2.50, 1.00, 0.00, 
24562,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 5, 28.00, 61.10, 2.50, 1.00, 0.00, 
24570, 121.25, -2.81, -174.06, 0.46, 1.11, -10.33, 0.95, 0.10, -0.59, -0.48, 1.00, -9.74, 19.19, -9.75, -1.25, -0.01, -0.17, 1.51, 121.25, -2.81, -174.06, -0.06, -0.87, -0.49, -0.00, 46, 121, 403, 31, 
24594,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 5, 28.00, 61.12, 2.50, 1.00, 0.00, 
24604,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 5, 6, 28.00, 61.14, 2.50, 1.00, 0.00, 
24614,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 5, 6, 6, 28.00, 61.16, 2.50, 1.00, 0.00, 
24624,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 6, 6, 28.00, 61.18, 2.50, 1.00, 0.00, 
24634,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 5, 28.00, 61.20, 2.50, 1.00, 0.00, 
24644,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 58.71, 2.50, 1.00, 0.00, 
24654,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 58.72, 2.50, 1.00, 0.00, 
24664,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 58.73, 2.50, 1.00, 0.00, 
24670, 129.50, -2.62, -174.12, 0.61, 0.39, -9.54, 1.07, -0.60, 0.19, -0.45, 0.99, -9.74, 18.19, -12.00, -0.50, 0.07, -0.03, 1.51, 129.50, -2.62, -174.12, -0.06, -0.90, -0.43, -0.00, 46, 129, 403, 34, 
24695,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 5, 28.00, 61.25, 2.50, 1.00, 0.00, 
24705,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 58.76, 2.50, 1.00, 0.00, 
24715,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 58.77, 2.50, 1.00, 0.00, 
24725,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 58.78, 2.50, 1.00, 0.00, 
24735,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 6, 29.00, 58.79, 2.50, 1.00, 0.00, 
24745,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 5, 29.00, 58.80, 2.50, 1.00, 0.00, 
24755,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 58.81, 2.50, 1.00, 0.00, 
24765,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 58.82, 2.50, 1.00, 0.00, 
24770, 137.69, -2.50, -174.25, -1.36, -0.08, -9.44, -0.92, -1.05, 0.30, -0.43, 0.97, -9.74, 15.69, -14.19, 1.06, 0.10, -0.13, 1.49, 137.69, -2.50, -174.25, -0.05, -0.93, -0.36, 0.00, 46, 137, 396, 30, 
24791,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 58.83, 2.50, 1.00, 0.00, 
24801,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 6, 29.00, 58.84, 2.50, 1.00, 0.00, 
24811,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 5, 29.00, 58.85, 2.50, 1.00, 0.00, 
24821,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 58.86, 2.50, 1.00, 0.00, 
24831,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 58.87, 2.50, 1.00, 0.00, 
24841,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 61.39, 2.50, 1.00, 0.00, 
24851,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 61.41, 2.50, 1.00, 0.00, 
24861,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 58.92, 2.50, 1.00, 0.00, 
24870, 145.81, -2.44, -174.44, 0.39, 0.79, -11.88, 0.81, -0.15, -2.13, -0.41, 0.94, -9.75, 14.25, -17.19, -1.56, 0.01, 0.00, 1.48, 145.81, -2.44, -174.44, -0.05, -0.95, -0.29, 0.01, 46, 145, 407, 24, 
24891,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 61.44, 2.50, 1.00, 0.00, 
24901,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 61.46, 2.50, 1.00, 0.00, 
24911,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 5, 28.00, 61.48, 2.50, 1.00, 0.00, 
24921,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 61.50, 2.50, 1.00, 0.00, 
24931,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 5, 27.00, 64.03, 2.50, 1.00, 0.00, 
24941,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 61.55, 2.50, 1.00, 0.00, 
24951,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 6, 28.00, 61.57, 2.50, 1.00, 0.00, 
24961,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 61.59, 2.50, 1.00, 0.00, 
24970, 153.81, -2.44, -174.62, 1.28, -0.45, -8.94, 1.70, -1.37, 0.81, -0.41, 0.91, -9.75, 9.25, -18.56, -1.19, 0.20, -0.11, 1.44, 153.81, -2.44, -174.62, -0.05, -0.97, -0.23, 0.01, 44, 153, 400, 18, 
24996,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 5, 27.00, 64.12, 2.50, 1.00, 0.00, 
25006,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 5, 6, 28.00, 61.64, 2.50, 1.00, 0.00, 
25016,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 5, 6, 6, 28.00, 61.66, 2.50, 1.00, 0.00, 
25026,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 6, 5, 27.00, 64.19, 2.50, 1.00, 0.00, 
25036,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 61.71, 2.50, 1.00, 0.00, 
25046,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 59.22, 2.50, 1.00, 0.00, 
25056,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 61.74, 2.50, 1.00, 0.00, 
25066,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 61.76, 2.50, 1.00, 0.00, 
25070, 161.87, -2.44, -174.75, -0.36, 0.35, -9.87, 0.04, -0.53, -0.12, -0.41, 0.89, -9.75, 7.50, -22.37, 0.00, 0.16, -0.14, 1.48, 161.87, -2.44, -174.75, -0.05, -0.99, -0.16, 0.01, 45, 161, 408, 30, 
25097,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 59.27, 2.50, 1.00, 0.00, 
25107,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 59.28, 2.50, 1.00, 0.00, 
25117,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 6, 29.00, 59.29, 2.50, 1.00, 0.00, 
25127,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 6, 5, 29.00, 59.30, 2.50, 1.00, 0.00, 
25137,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 59.31, 2.50, 1.00, 0.00, 
25147,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 59.32, 2.50, 1.00, 0.00, 
25157,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 61.84, 2.50, 1.00, 0.00, 
25167,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 61.86, 2.50, 1.00, 0.00, 
25171, 170.06, -2.44, -174.81, -1.74, 0.99, -9.56, -1.32, 0.11, 0.19, -0.42, 0.87, -9.75, 5.19, -20.75, 0.37, 0.12, -0.22, 1.48, 170.06, -2.44, -174.81, -0.05, -0.99, -0.09, 0.02, 46, 170, 404, 36, 
25193,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 59.37, 2.50, 1.00, 0.00, 
25203,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 61.89, 2.50, 1.00, 0.00, 
25213,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 61.91, 2.50, 1.00, 0.00, 
25223,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 59.42, 2.50, 1.00, 0.00, 
25233,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 6, 29.00, 59.43, 2.50, 1.00, 0.00, 
25243,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 6, 5, 28.00, 61.95, 2.50, 1.00, 0.00, 
25253,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 6, 5, 6, 29.00, 59.46, 2.50, 1.00, 0.00, 
25263,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 59.47, 2.50, 1.00, 0.00, 
25270, 177.94, -2.50, -174.94, -1.24, 0.94, -9.61, -0.80, 0.09, 0.14, -0.43, 0.85, -9.75, 2.56, -18.00, 0.75, 0.01, -0.23, 1.46, 177.94, -2.50, -174.94, -0.04, -1.00, -0.02, 0.02, 46, 177, 397, 30, 
25294,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 61.99, 2.50, 1.00, 0.00, 
25304,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 62.01, 2.50, 1.00, 0.00, 
25314,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 5, 28.00, 62.03, 2.50, 1.00, 0.00, 
25324,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 62.05, 2.50, 1.00, 0.00, 
25334,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 5, 27.00, 64.58, 2.50, 1.00, 0.00, 
25344,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 62.10, 2.50, 1.00, 0.00, 
25354,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 6, 28.00, 62.12, 2.50, 1.00, 0.00, 
25364,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 62.14, 2.50, 1.00, 0.00, 
25370, 185.75, -2.56, -175.12, -1.79, 0.67, -9.93, -1.34, -0.15, -0.16, -0.44, 0.82, -9.76, 0.75, -21.25, 1.69, 0.04, -0.14, 1.33, 185.75, -2.56, -175.12, -0.04, -1.00, 0.05, 0.02, 44, 185, 398, 26, 
25391,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 62.16, 2.50, 1.00, 0.00, 
25401,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 5, 28.00, 62.18, 2.50, 1.00, 0.00, 
25411,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 62.20, 2.50, 1.00, 0.00, 
25421,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 5, 27.00, 64.73, 2.50, 1.00, 0.00, 
25431,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 62.25, 2.50, 1.00, 0.00, 
25441,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 5, 6, 6, 28.00, 62.27, 2.50, 1.00, 0.00, 
25451,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 62.29, 2.50, 1.00, 0.00, 
25461,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 62.31, 2.50, 1.00, 0.00, 
25470, 193.62, -2.62, -175.25, 1.36, 1.28, -9.07, 1.82, 0.47, 0.68, -0.45, 0.80, -9.76, -2.37, -20.75, 1.25, 0.09, -0.11, 1.47, 193.62, -2.62, -175.25, -0.04, -0.99, 0.12, 0.03, 45, 193, 397, 18, 
25495,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 59.82, 2.50, 1.00, 0.00, 
25505,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 62.34, 2.50, 1.00, 0.00, 
25515,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 62.36, 2.50, 1.00, 0.00, 
25525,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 59.87, 2.50, 1.00, 0.00, 
25535,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 62.39, 2.50, 1.00, 0.00, 
25545,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 62.41, 2.50, 1.00, 0.00, 
25555,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 6, 29.00, 59.92, 2.50, 1.00, 0.00, 
25565,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 6, 5, 28.00, 62.44, 2.50, 1.00, 0.00, 
25570, 201.56, -2.75, -175.31, 0.05, 2.02, -10.02, 0.53, 1.22, -0.26, -0.47, 0.79, -9.76, -4.56, -20.75, 2.06, 0.06, -0.23, 1.52, 201.56, -2.75, -175.31, -0.04, -0.98, 0.19, 0.03, 45, 201, 402, 26, 
25595,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 5, 27.00, 64.97, 2.50, 1.00, 0.00, 
25605,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 5, 6, 28.00, 62.49, 2.50, 1.00, 0.00, 
25615,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 5, 6, 6, 28.00, 62.51, 2.50, 1.00, 0.00, 
25625,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 5, 6, 6, 5, 27.00, 65.04, 2.50, 1.00, 0.00, 
25635,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5, 6, 6, 5, 6, 28.00, 62.56, 2.50, 1.00, 0.00, 
25645,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 6, 5, 6, 5, 28.00, 62.58, 2.50, 1.00, 0.00, 
25655,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6, 5, 6, 5, 6, 28.00, 62.60, 2.50, 1.00, 0.00, 
